episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,lane_3_time,speed_violation_count,tailgating_violation_count,braking_violation_count,lane_keeping_violation_count,lane_change_tailgating_violation_count,lane_change_braking_violation_count,collision_violation_count,lane_change_collision_violation_count,total_cost,total_avoided_cost,total_reward,unsafe_frames,unsafe_slow_count,unsafe_lane_left_count,unsafe_lane_right_count,unsafe_faster_count,unsafe_idle_count,unsafe_ttc_frames,unsafe_ttc_slow_count,unsafe_ttc_lane_left_count,unsafe_ttc_lane_right_count,unsafe_ttc_faster_count,unsafe_ttc_idle_count,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_scps_augmented_count,outcome_projection_count
463,1,cautious,nop,nan,30,0,29.798981664924852,4.0,7.0,8.0,11.0,30,0,1,12,0,0,0,0,43.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,3,2,0,1,nan,0.0,0,0,0,0
464,1,cautious,nop,nan,30,0,29.798981664924852,12.0,8.0,4.0,6.0,30,0,2,21,2,1,0,0,56.0,0.0,11.758777997909814,2,0,2,0,0,0,8,0,4,3,0,1,nan,0.0,0,0,0,0
465,1,cautious,nop,nan,19,1,29.682602628828715,19.0,0.0,0.0,0.0,19,1,2,19,0,0,0,0,41.0,0.0,6.3587779979098284,2,0,1,1,0,0,3,0,1,1,1,0,nan,0.0,0,0,0,0
466,1,cautious,nop,nan,30,0,29.798981664924852,18.0,3.0,6.0,3.0,30,1,3,20,1,2,0,0,57.0,0.0,11.758777997909814,2,0,0,1,1,0,7,0,1,4,1,1,nan,0.0,0,0,0,0
467,1,cautious,nop,nan,30,0,29.798981664924852,0.0,9.0,14.0,7.0,30,0,4,9,3,2,0,2,48.0,0.0,11.758777997909814,2,0,2,0,0,0,8,0,3,1,0,4,nan,0.0,0,0,0,0
468,1,cautious,nop,nan,30,0,29.798981664924852,10.0,3.0,6.0,11.0,30,0,2,14,0,0,0,0,46.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,1,0,2,nan,0.0,0,0,0,0
469,1,cautious,nop,nan,30,0,29.798981664924852,0.0,4.0,13.0,13.0,30,0,2,4,1,0,0,0,37.0,0.0,11.758777997909814,2,0,2,0,0,0,5,0,3,1,1,0,nan,0.0,0,0,0,0
470,1,cautious,nop,nan,30,0,29.465676771291342,4.0,19.0,7.0,0.0,28,0,4,23,1,1,1,0,57.0,0.0,11.35881212554961,4,1,2,1,0,0,10,1,4,2,3,0,nan,0.0,0,0,0,0
471,1,cautious,nop,nan,30,0,29.798981664924852,0.0,4.0,13.0,13.0,30,0,2,4,2,0,0,0,38.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,3,1,0,2,nan,0.0,0,0,0,0
472,1,cautious,nop,nan,30,0,29.798981664924852,6.0,13.0,7.0,4.0,30,0,1,20,2,1,0,1,54.0,0.0,11.758777997909814,0,0,0,0,0,0,4,0,2,1,0,1,nan,0.0,0,0,0,0
473,1,cautious,nop,nan,7,1,29.138496516113285,0.0,0.0,0.0,7.0,7,1,4,0,0,0,1,0,12.0,0.0,1.5587790245117201,1,0,0,0,1,0,4,0,0,1,1,2,nan,0.0,0,0,0,0
474,1,cautious,nop,nan,30,0,29.798981664924852,20.0,6.0,4.0,0.0,30,0,2,26,1,0,0,0,59.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,1,2,1,1,nan,0.0,0,0,0,0
475,1,cautious,nop,nan,30,0,29.798981664924852,2.0,8.0,11.0,9.0,30,1,3,9,1,0,0,0,44.0,0.0,11.758777997909814,3,0,1,1,1,0,6,0,1,3,2,0,nan,0.0,0,0,0,0
476,1,cautious,nop,nan,30,0,29.798981664924852,12.0,8.0,1.0,9.0,30,0,1,21,2,0,0,0,54.0,0.0,11.758777997909814,1,0,0,1,0,0,3,0,2,1,0,0,nan,0.0,0,0,0,0
477,1,cautious,nop,nan,30,0,29.63231499886309,7.0,16.0,2.0,5.0,29,0,3,24,1,1,0,1,58.0,0.0,11.558777998635708,3,0,2,1,0,0,8,0,3,2,2,1,nan,0.0,0,0,0,0
478,1,cautious,nop,nan,19,1,29.464415322151382,8.0,1.0,6.0,4.0,17,0,2,8,2,2,0,1,31.0,0.0,6.192955644835056,2,1,1,0,0,0,6,1,1,4,0,0,nan,0.0,0,0,0,0
479,1,cautious,nop,nan,26,1,29.768055767220986,12.0,4.0,9.0,1.0,25,0,4,15,1,2,1,0,47.0,0.0,9.15877799790982,2,1,0,1,0,0,9,1,2,3,2,1,nan,0.0,0,0,0,0
480,1,cautious,nop,nan,6,1,28.99493335565053,6.0,0.0,0.0,0.0,5,0,3,6,0,0,1,0,14.0,0.0,1.1587840053561282,1,1,0,0,0,0,3,1,1,0,1,0,nan,0.0,0,0,0,0
481,1,cautious,nop,nan,30,0,29.798981664924852,10.0,13.0,7.0,0.0,30,0,4,23,2,0,0,0,59.0,0.0,11.758777997909814,2,0,1,1,0,0,9,0,3,2,1,3,nan,0.0,0,0,0,0
482,1,cautious,nop,nan,30,0,29.798981664924852,1.0,18.0,11.0,0.0,30,0,1,19,0,1,0,0,51.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,2,1,0,1,nan,0.0,0,0,0,0
483,1,cautious,nop,nan,30,0,29.798981664924852,3.0,10.0,15.0,2.0,30,0,10,13,1,0,0,0,54.0,0.0,11.758777997909814,4,0,1,3,0,0,15,0,3,3,5,4,nan,0.0,0,0,0,0
484,1,cautious,nop,nan,30,0,29.798981664924852,2.0,8.0,10.0,10.0,30,0,3,9,1,1,0,1,44.0,0.0,11.758777997909814,3,0,1,2,0,0,7,0,1,4,2,0,nan,0.0,0,0,0,0
485,1,cautious,nop,nan,30,0,29.798981664924852,5.0,3.0,17.0,5.0,30,0,2,8,2,1,0,0,43.0,0.0,11.758777997909814,2,0,2,0,0,0,5,0,3,0,0,2,nan,0.0,0,0,0,0
486,1,cautious,nop,nan,30,1,29.798981664924852,0.0,10.0,10.0,10.0,30,1,4,10,4,1,0,0,50.0,0.0,10.758777997909814,3,0,2,1,0,0,12,0,5,5,0,2,nan,0.0,0,0,0,0
487,1,cautious,nop,nan,30,0,29.465648331612204,11.0,12.0,6.0,1.0,28,1,3,23,1,3,0,0,59.0,0.0,11.358777997934647,6,0,5,0,1,0,12,1,5,4,1,1,nan,0.0,0,0,0,0
488,1,cautious,nop,nan,30,0,29.798981664924852,9.0,12.0,9.0,0.0,30,0,2,21,1,0,0,0,54.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,3,1,1,1,nan,0.0,0,0,0,0
489,1,cautious,nop,nan,30,0,29.798981664924852,5.0,10.0,12.0,3.0,30,0,1,15,2,0,0,0,48.0,0.0,11.758777997909814,0,0,0,0,0,0,5,0,2,2,1,0,nan,0.0,0,0,0,0
490,1,cautious,nop,nan,27,1,27.26035263000205,9.0,13.0,2.0,3.0,17,1,6,22,2,4,1,1,52.0,0.0,6.841180840402214,11,6,3,2,0,0,11,3,4,1,1,2,nan,0.0,0,0,0,0
491,1,cautious,nop,nan,28,1,29.784623212419486,16.0,8.0,4.0,0.0,28,1,6,24,1,0,0,0,60.0,0.0,9.958777997909817,4,0,1,3,0,0,12,0,4,4,2,2,nan,0.0,0,0,0,0
492,1,cautious,nop,nan,30,0,29.798981664924852,10.0,17.0,1.0,2.0,30,0,5,28,0,1,0,0,64.0,0.0,11.758777997909814,4,0,3,1,0,0,8,0,4,1,2,1,nan,0.0,0,0,0,0
493,1,cautious,nop,nan,30,0,29.798981664924852,6.0,14.0,10.0,0.0,30,0,3,21,3,3,0,1,60.0,0.0,11.758777997909814,3,0,3,0,0,0,9,0,4,2,1,2,nan,0.0,0,0,0,0
494,1,cautious,nop,nan,30,0,29.798981664924852,0.0,4.0,22.0,4.0,30,0,1,4,2,1,0,1,38.0,0.0,11.758777997909814,1,0,1,0,0,0,3,0,1,1,0,1,nan,0.0,0,0,0,0
495,1,cautious,nop,nan,30,0,29.798981664924852,12.0,18.0,0.0,0.0,30,0,3,30,0,0,0,0,63.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,1,2,0,2,nan,0.0,0,0,0,0
496,1,cautious,nop,nan,30,0,29.798981664924852,5.0,8.0,17.0,0.0,30,2,4,12,1,0,1,0,49.0,0.0,11.758777997909814,4,0,3,0,1,0,7,0,3,2,1,1,nan,0.0,0,0,0,0
497,1,cautious,nop,nan,30,0,29.798981664924852,9.0,4.0,17.0,0.0,30,0,4,14,2,1,0,1,51.0,0.0,11.758777997909814,2,0,1,1,0,0,9,0,3,3,0,3,nan,0.0,0,0,0,0
498,1,cautious,nop,nan,30,0,29.798981664924852,12.0,9.0,6.0,3.0,30,2,5,22,1,0,0,0,60.0,0.0,11.758777997909814,4,0,1,2,1,0,10,0,5,2,2,1,nan,0.0,0,0,0,0
499,1,cautious,nop,nan,30,0,29.798981664924852,0.0,11.0,14.0,5.0,30,0,2,12,2,2,0,2,48.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,2,0,1,nan,0.0,0,0,0,0
500,1,cautious,nop,nan,30,0,29.465653191601618,7.0,10.0,5.0,8.0,28,0,6,17,3,2,0,1,56.0,0.0,11.358783829921938,5,0,3,2,0,0,12,1,3,3,0,5,nan,0.0,0,0,0,0
501,1,cautious,nop,nan,30,0,29.798981664924852,6.0,16.0,7.0,1.0,30,0,2,22,3,1,0,0,58.0,0.0,11.758777997909814,2,0,0,2,0,0,8,0,2,4,1,1,nan,0.0,0,0,0,0
502,1,cautious,nop,nan,30,0,29.798981664924852,12.0,6.0,9.0,3.0,30,0,1,17,2,2,0,0,52.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,2,2,0,1,nan,0.0,0,0,0,0
503,1,cautious,nop,nan,30,0,29.465648331591524,15.0,15.0,0.0,0.0,28,0,3,30,1,1,0,1,63.0,0.0,11.358777997909822,3,0,1,2,0,0,8,1,3,2,2,0,nan,0.0,0,0,0,0
504,1,cautious,nop,nan,30,0,29.798981664924852,10.0,13.0,7.0,0.0,30,0,6,23,0,0,0,0,59.0,0.0,11.758777997909814,2,0,2,0,0,0,11,0,2,3,2,4,nan,0.0,0,0,0,0
505,1,cautious,nop,nan,30,0,29.63231499825819,0.0,0.0,10.0,20.0,29,0,1,0,1,1,0,1,32.0,0.0,11.558777997909825,1,0,0,1,0,0,3,0,2,1,0,0,nan,0.0,0,0,0,0
506,1,cautious,nop,nan,30,0,29.798981664924852,6.0,10.0,13.0,1.0,30,0,5,15,1,1,0,1,52.0,0.0,11.758777997909814,4,0,0,4,0,0,12,0,4,5,1,2,nan,0.0,0,0,0,0
507,1,cautious,nop,nan,30,0,29.798981664924852,5.0,19.0,6.0,0.0,30,0,1,24,1,0,0,0,56.0,0.0,11.758777997909814,0,0,0,0,0,0,2,0,1,0,0,1,nan,0.0,0,0,0,0
508,1,cautious,nop,nan,19,1,29.682602628828715,0.0,0.0,8.0,11.0,18,1,4,0,1,0,1,0,24.0,0.0,6.3587779979098284,2,1,0,0,0,1,5,1,1,0,1,2,nan,0.0,0,0,0,0
509,1,cautious,nop,nan,30,0,29.798981664924852,11.0,11.0,8.0,0.0,30,0,2,21,0,0,0,0,53.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,1,2,2,0,nan,0.0,0,0,0,0
510,1,cautious,nop,nan,30,0,29.798981664924852,4.0,1.0,6.0,19.0,30,1,8,4,0,0,1,0,43.0,0.0,11.758777997909814,4,0,3,1,0,0,11,0,3,3,3,2,nan,0.0,0,0,0,0
511,1,cautious,nop,nan,30,0,29.798981664924852,5.0,6.0,12.0,7.0,30,0,4,10,3,2,0,2,49.0,0.0,11.758777997909814,3,0,2,1,0,0,8,0,4,2,1,1,nan,0.0,0,0,0,0
512,1,cautious,nop,nan,18,1,29.434660617826466,4.0,2.0,3.0,9.0,16,0,3,7,2,0,1,0,28.0,0.0,5.79295564483506,2,1,0,1,0,0,6,1,4,1,0,0,nan,0.0,0,0,0,0
513,1,cautious,nop,nan,30,0,29.798981664924852,12.0,10.0,8.0,0.0,30,1,5,22,0,0,0,0,58.0,0.0,11.758777997909814,3,0,2,0,1,0,9,0,2,3,4,0,nan,0.0,0,0,0,0
514,1,cautious,nop,nan,30,0,29.798981664924852,18.0,12.0,0.0,0.0,30,0,5,30,0,0,0,0,65.0,0.0,11.758777997909814,2,0,0,2,0,0,9,0,2,3,3,1,nan,0.0,0,0,0,0
515,1,cautious,nop,nan,30,0,29.798981664924852,4.0,14.0,12.0,0.0,30,0,7,17,3,2,0,1,59.0,0.0,11.758777997909814,4,0,2,2,0,0,15,0,4,4,5,2,nan,0.0,0,0,0,0
516,1,cautious,nop,nan,14,1,29.569246424846778,11.0,2.0,1.0,0.0,13,0,1,13,2,2,1,0,31.0,0.0,4.3587779979141965,2,1,1,0,0,0,3,1,1,1,0,0,nan,0.0,0,0,0,0
517,1,cautious,nop,nan,30,0,29.798981664924852,13.0,12.0,5.0,0.0,30,0,3,25,0,0,0,0,58.0,0.0,11.758777997909814,2,0,1,1,0,0,6,0,2,1,1,2,nan,0.0,0,0,0,0
518,1,cautious,nop,nan,30,0,29.46564833159213,18.0,8.0,1.0,3.0,28,0,3,27,1,0,0,0,59.0,0.0,11.358777997910554,3,1,2,0,0,0,7,1,3,1,0,2,nan,0.0,0,0,0,0
519,1,cautious,nop,nan,30,0,29.798981664924852,11.0,19.0,0.0,0.0,30,0,2,30,0,0,0,0,62.0,0.0,11.758777997909814,0,0,0,0,0,0,5,0,3,1,1,0,nan,0.0,0,0,0,0
520,1,cautious,nop,nan,18,1,29.66496944154143,11.0,1.0,6.0,0.0,18,1,3,13,0,0,1,0,35.0,0.0,5.958777997909832,1,0,1,0,0,0,3,0,1,0,2,0,nan,0.0,0,0,0,0
521,1,cautious,nop,nan,30,0,29.798981664924852,5.0,25.0,0.0,0.0,30,0,3,29,1,1,0,1,64.0,0.0,11.758777997909814,2,0,2,0,0,0,8,0,2,3,3,0,nan,0.0,0,0,0,0
522,1,cautious,nop,nan,30,0,27.367684000045177,0.0,2.0,22.0,6.0,20,0,0,2,1,2,0,0,25.0,0.0,8.84122080005422,9,7,1,1,0,0,6,3,1,2,0,0,nan,0.0,0,0,0,0
523,1,cautious,nop,nan,30,0,29.798981664924852,8.0,19.0,3.0,0.0,30,0,3,27,3,3,0,2,66.0,0.0,11.758777997909814,1,0,1,0,0,0,7,0,2,2,1,2,nan,0.0,0,0,0,0
524,1,cautious,nop,nan,17,1,29.645261761632128,2.0,3.0,1.0,11.0,17,1,3,4,1,2,0,0,28.0,0.0,5.55877799790985,5,0,2,3,0,0,7,0,2,5,0,0,nan,0.0,0,0,0,0
525,1,cautious,nop,nan,30,0,29.798981664924852,6.0,14.0,10.0,0.0,30,0,3,20,0,1,0,0,54.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,1,2,0,nan,0.0,0,0,0,0
526,1,cautious,nop,nan,22,1,29.725884088533892,8.0,9.0,2.0,3.0,22,1,5,16,0,0,1,0,44.0,0.0,7.558777997909825,2,0,1,0,0,1,8,0,1,3,2,2,nan,0.0,0,0,0,0
527,1,cautious,nop,nan,22,1,29.537449596403466,14.0,8.0,0.0,0.0,20,1,4,22,0,0,1,0,47.0,0.0,7.3929556448350535,3,1,1,0,0,1,6,1,1,1,1,2,nan,0.0,0,0,0,0
528,1,cautious,nop,nan,30,0,29.798981664924852,4.0,15.0,11.0,0.0,30,1,4,19,3,1,1,1,58.0,0.0,11.758777997909814,3,0,1,1,0,1,5,0,1,1,0,3,nan,0.0,0,0,0,0
529,1,cautious,nop,nan,30,0,29.798981664924852,15.0,15.0,0.0,0.0,30,0,0,30,1,0,0,0,61.0,0.0,11.758777997909814,0,0,0,0,0,0,2,0,1,1,0,0,nan,0.0,0,0,0,0
530,1,cautious,nop,nan,30,0,29.798981664924852,9.0,5.0,8.0,8.0,30,0,1,14,1,0,0,0,46.0,0.0,11.758777997909814,0,0,0,0,0,0,5,0,2,2,1,0,nan,0.0,0,0,0,0
531,1,cautious,nop,nan,30,0,29.798981664924852,5.0,5.0,5.0,15.0,30,0,3,11,1,1,0,0,46.0,0.0,11.758777997909814,2,0,2,0,0,0,9,0,3,3,1,2,nan,0.0,0,0,0,0
532,1,cautious,nop,nan,30,0,29.798981664924852,14.0,14.0,2.0,0.0,30,1,7,27,1,0,0,0,66.0,0.0,11.758777997909814,5,0,1,3,1,0,10,0,1,3,5,1,nan,0.0,0,0,0,0
533,1,cautious,nop,nan,30,0,29.798981664924852,0.0,3.0,10.0,17.0,30,0,2,4,2,0,0,0,38.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,1,1,1,nan,0.0,0,0,0,0
534,1,cautious,nop,nan,30,0,29.798981664924852,11.0,13.0,2.0,4.0,30,0,1,24,1,1,0,0,57.0,0.0,11.758777997909814,1,0,1,0,0,0,7,0,3,4,0,0,nan,0.0,0,0,0,0
535,1,cautious,nop,nan,30,0,29.46564833159152,15.0,9.0,3.0,3.0,28,0,2,23,3,2,0,1,58.0,0.0,11.358777997909819,3,0,2,1,0,0,9,0,4,3,1,1,nan,0.0,0,0,0,0
536,1,cautious,nop,nan,15,1,29.59796332985096,12.0,3.0,0.0,0.0,15,1,4,15,0,1,1,0,36.0,0.0,4.758777997910574,2,0,2,0,0,0,6,0,3,1,1,1,nan,0.0,0,0,0,0
537,1,cautious,nop,nan,18,1,29.66496944154143,6.0,6.0,6.0,0.0,18,1,3,13,0,1,0,0,36.0,0.0,5.958777997909832,3,0,2,1,0,0,6,0,3,1,1,1,nan,0.0,0,0,0,0
538,1,cautious,nop,nan,30,0,29.798981664924852,27.0,2.0,1.0,0.0,30,0,1,29,1,1,0,0,62.0,0.0,11.758777997909814,2,0,0,2,0,0,5,0,2,2,1,0,nan,0.0,0,0,0,0
539,1,cautious,nop,nan,30,0,29.798981664924852,8.0,8.0,10.0,4.0,30,0,5,15,2,2,0,2,54.0,0.0,11.758777997909814,3,0,1,2,0,0,9,0,2,3,2,2,nan,0.0,0,0,0,0
540,1,cautious,nop,nan,30,1,29.798981664924852,3.0,13.0,8.0,6.0,30,2,3,17,4,2,0,2,58.0,0.0,10.758777997909814,4,0,2,1,1,0,5,0,3,1,1,0,nan,0.0,0,0,0,0
541,1,cautious,nop,nan,30,0,29.798981664924852,0.0,3.0,10.0,17.0,30,0,1,3,2,0,0,0,36.0,0.0,11.758777997909814,1,0,1,0,0,0,4,0,2,1,0,1,nan,0.0,0,0,0,0
542,1,cautious,nop,nan,17,1,29.645261761632128,0.0,6.0,2.0,9.0,17,1,2,5,0,0,0,0,25.0,0.0,5.55877799790985,2,0,0,1,1,0,6,0,2,2,2,0,nan,0.0,0,0,0,0
543,1,cautious,nop,nan,26,1,29.768055767220986,12.0,14.0,0.0,0.0,26,2,6,26,0,0,0,0,60.0,0.0,9.15877799790982,6,0,4,2,0,0,11,0,5,3,1,2,nan,0.0,0,0,0,0
544,1,cautious,nop,nan,19,1,29.682602628828715,13.0,6.0,0.0,0.0,19,2,2,19,0,1,1,0,43.0,0.0,6.3587779979098284,2,0,2,0,0,0,3,0,3,0,0,0,nan,0.0,0,0,0,0
545,1,cautious,nop,nan,30,0,29.798981664924852,0.0,3.0,13.0,14.0,30,0,3,3,1,0,0,0,37.0,0.0,11.758777997909814,2,0,2,0,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
546,1,cautious,nop,nan,30,0,29.798981664924852,0.0,9.0,21.0,0.0,30,0,1,8,0,0,0,0,39.0,0.0,11.758777997909814,0,0,0,0,0,0,2,0,1,0,1,0,nan,0.0,0,0,0,0
547,1,cautious,nop,nan,30,0,29.798981664924852,12.0,14.0,4.0,0.0,30,0,5,25,0,2,0,0,62.0,0.0,11.758777997909814,3,0,2,1,0,0,10,0,3,3,2,2,nan,0.0,0,0,0,0
548,1,cautious,nop,nan,30,0,29.798981664924852,6.0,17.0,5.0,2.0,30,0,3,23,1,0,0,0,57.0,0.0,11.758777997909814,2,0,2,0,0,0,8,0,4,2,2,0,nan,0.0,0,0,0,0
549,1,cautious,nop,nan,30,1,29.798981664924852,9.0,3.0,13.0,5.0,29,1,7,12,2,0,1,0,51.0,0.0,10.758777997909814,4,1,3,0,0,0,12,1,5,2,2,2,nan,0.0,0,0,0,0
550,1,cautious,nop,nan,30,0,29.798981664924852,3.0,14.0,11.0,2.0,30,0,3,17,3,1,0,0,54.0,0.0,11.758777997909814,3,0,3,0,0,0,9,0,5,2,0,2,nan,0.0,0,0,0,0
551,1,cautious,nop,nan,27,1,29.406275928595726,5.0,7.0,11.0,4.0,25,1,5,12,1,0,0,0,44.0,0.0,9.158778002883384,5,1,1,3,0,0,10,1,3,4,1,1,nan,0.0,0,0,0,0
552,1,cautious,nop,nan,30,0,29.46564833159152,14.0,16.0,0.0,0.0,28,0,7,30,1,1,0,0,67.0,0.0,11.358777997909826,5,1,1,3,0,0,13,1,5,3,2,2,nan,0.0,0,0,0,0
553,1,cautious,nop,nan,21,1,29.71283094989265,5.0,8.0,8.0,0.0,21,2,4,14,0,0,1,0,41.0,0.0,7.1587779979098265,3,0,2,0,0,1,5,0,2,0,0,3,nan,0.0,0,0,0,0
554,1,cautious,nop,nan,30,0,29.798981664924852,3.0,1.0,3.0,23.0,30,0,3,5,2,1,0,0,41.0,0.0,11.758777997909814,2,0,2,0,0,0,6,0,4,0,0,2,nan,0.0,0,0,0,0
555,1,cautious,nop,nan,15,1,29.59796332985096,0.0,0.0,7.0,8.0,15,0,1,0,1,1,0,1,18.0,0.0,4.758777997910574,1,0,0,1,0,0,4,0,2,1,1,0,nan,0.0,0,0,0,0
556,1,cautious,nop,nan,30,0,29.798981664924852,15.0,15.0,0.0,0.0,30,2,4,30,1,0,1,0,67.0,0.0,11.758777997909814,2,0,0,0,2,0,6,0,1,2,1,2,nan,0.0,0,0,0,0
557,1,cautious,nop,nan,30,0,29.798981664924852,0.0,9.0,9.0,12.0,30,0,5,9,1,1,0,0,46.0,0.0,11.758777997909814,3,0,1,2,0,0,11,0,3,3,3,2,nan,0.0,0,0,0,0
558,1,cautious,nop,nan,30,0,29.798981664924852,6.0,11.0,10.0,3.0,30,0,4,18,1,0,0,0,53.0,0.0,11.758777997909814,2,0,1,1,0,0,10,0,3,3,1,3,nan,0.0,0,0,0,0
559,1,cautious,nop,nan,20,1,29.69847249738728,7.0,4.0,6.0,3.0,19,0,1,10,1,1,1,0,32.0,0.0,6.758777997909828,1,1,0,0,0,0,5,1,2,2,0,0,nan,0.0,0,0,0,0
560,1,cautious,nop,nan,30,0,29.798981664924852,0.0,10.0,14.0,6.0,30,1,3,10,0,0,0,0,44.0,0.0,11.758777997909814,3,0,1,1,1,0,8,0,3,3,2,0,nan,0.0,0,0,0,0
561,1,cautious,nop,nan,30,0,29.798981664924852,9.0,17.0,4.0,0.0,30,1,6,25,1,2,0,1,65.0,0.0,11.758777997909814,4,0,1,2,1,0,10,0,1,4,2,3,nan,0.0,0,0,0,0
562,1,cautious,nop,nan,30,0,29.798981664924852,6.0,7.0,11.0,6.0,30,0,3,14,1,0,0,0,48.0,0.0,11.758777997909814,2,0,1,1,0,0,8,0,4,1,2,1,nan,0.0,0,0,0,0
563,1,cautious,nop,nan,29,1,29.792049998198124,4.0,12.0,6.0,7.0,29,0,5,15,3,2,0,1,54.0,0.0,10.358777997909815,3,0,2,1,0,0,12,0,4,3,2,3,nan,0.0,0,0,0,0
564,1,cautious,nop,nan,30,0,29.798981664924852,19.0,6.0,4.0,1.0,30,1,4,24,0,0,0,0,59.0,0.0,11.758777997909814,4,0,2,2,0,0,8,0,2,3,2,1,nan,0.0,0,0,0,0
565,1,cautious,nop,nan,30,0,29.46564833159213,0.0,15.0,10.0,5.0,28,0,3,15,2,1,0,1,49.0,0.0,11.358777997910554,3,0,3,0,0,0,5,0,3,1,0,1,nan,0.0,0,0,0,0
566,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,16.0,14.0,30,0,1,1,3,3,0,3,38.0,0.0,11.758777997909814,1,0,1,0,0,0,4,0,3,0,0,1,nan,0.0,0,0,0,0
567,1,cautious,nop,nan,30,0,29.798981664924852,9.0,13.0,8.0,0.0,30,0,3,21,0,0,0,0,54.0,0.0,11.758777997909814,2,0,1,1,0,0,6,0,2,2,1,1,nan,0.0,0,0,0,0
568,1,cautious,nop,nan,30,0,29.798981664924852,0.0,2.0,12.0,16.0,30,0,2,3,1,2,0,1,38.0,0.0,11.758777997909814,2,0,1,1,0,0,8,0,3,3,1,1,nan,0.0,0,0,0,0
569,1,cautious,nop,nan,30,0,29.798981664924852,6.0,14.0,10.0,0.0,30,0,2,21,1,0,0,0,54.0,0.0,11.758777997909814,1,0,0,1,0,0,3,0,1,1,0,1,nan,0.0,0,0,0,0
570,1,cautious,nop,nan,30,0,29.798981664924852,5.0,10.0,11.0,4.0,30,0,1,15,1,2,0,0,49.0,0.0,11.758777997909814,2,0,2,0,0,0,6,0,4,1,0,1,nan,0.0,0,0,0,0
571,1,cautious,nop,nan,30,0,29.798981664924852,0.0,4.0,10.0,16.0,30,0,2,4,2,0,0,0,38.0,0.0,11.758777997909814,2,0,2,0,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
572,1,cautious,nop,nan,30,0,29.798981664924852,13.0,12.0,5.0,0.0,30,0,1,25,0,0,0,0,56.0,0.0,11.758777997909814,1,0,0,1,0,0,3,0,1,1,1,0,nan,0.0,0,0,0,0
573,1,cautious,nop,nan,30,0,29.798981664924852,10.0,18.0,2.0,0.0,30,0,3,28,2,2,0,2,65.0,0.0,11.758777997909814,1,0,1,0,0,0,7,0,3,1,1,2,nan,0.0,0,0,0,0
574,1,cautious,nop,nan,30,0,29.798981664924852,0.0,7.0,19.0,4.0,30,0,3,6,0,0,0,0,39.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,1,2,2,1,nan,0.0,0,0,0,0
575,1,cautious,nop,nan,30,0,29.798981664924852,8.0,13.0,9.0,0.0,30,0,5,21,4,1,0,0,61.0,0.0,11.758777997909814,3,0,0,3,0,0,11,0,3,4,1,3,nan,0.0,0,0,0,0
576,1,cautious,nop,nan,20,1,29.69847249738728,15.0,5.0,0.0,0.0,19,1,4,20,0,0,1,0,44.0,0.0,6.758777997909828,2,1,1,0,0,0,6,1,3,0,0,2,nan,0.0,0,0,0,0
577,1,cautious,nop,nan,30,0,29.798981664924852,0.0,4.0,5.0,21.0,30,0,2,4,2,1,0,1,39.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,2,2,0,1,nan,0.0,0,0,0,0
578,1,cautious,nop,nan,14,1,28.926421790332416,0.0,4.0,5.0,5.0,11,1,3,5,0,0,1,0,20.0,0.0,3.998796202586152,2,1,0,0,0,1,5,2,1,0,1,1,nan,0.0,0,0,0,0
579,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,16.0,14.0,30,0,4,0,0,0,0,0,34.0,0.0,11.758777997909814,3,0,1,2,0,0,8,0,2,3,2,1,nan,0.0,0,0,0,0
580,1,cautious,nop,nan,30,0,29.798981664924852,3.0,9.0,5.0,13.0,30,2,5,12,3,1,1,1,53.0,0.0,11.758777997909814,5,0,1,3,1,0,11,0,3,5,1,2,nan,0.0,0,0,0,0
581,1,cautious,nop,nan,30,0,29.798981664924852,6.0,11.0,5.0,8.0,30,0,4,16,1,1,0,1,52.0,0.0,11.758777997909814,1,0,1,0,0,0,9,0,2,4,1,2,nan,0.0,0,0,0,0
582,1,cautious,nop,nan,30,0,29.798981664924852,7.0,12.0,11.0,0.0,30,0,3,19,0,1,0,0,53.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,2,1,2,1,nan,0.0,0,0,0,0
